#dist NC1.UPF  NC2.UPF  US1.UPF  US2.UPF  PAW1.PAW  PAW3.PAW  PAW4.PAW 
 0.4  -62.22064046  -62.20380399  -61.83499278  -61.67426588  -61.83379909  -61.87245125  -61.87116630 
 0.5  -63.96904058  -63.84424276  -63.72857358  -63.54417466  -63.72754499  -63.71264087  -63.71796483 
 0.6  -64.42553955  -64.26601678  -64.38177233  -64.18337347  -64.38084658  -64.37661417  -64.37635686 
 0.7  -64.46244981  -64.29626213  -64.47937219  -64.27857981  -64.47850096  -64.47711521  -64.47657498 
 0.8  -64.37599998  -64.20961690  -64.40574653  -64.20458974  -64.40490260  -64.40486418  -64.40421288 
 0.9  -64.26622910  -64.09883627  -64.29815889  -64.09703790  -64.29732891  -64.29810654  -64.29709964 
 1.0  -64.16100244  -63.99479812  -64.19518358  -63.99409580  -64.19436139  -64.19601494  -64.19427457 
 1.2  -64.00288566  -63.83683715  -64.03786341  -63.83672793  -64.03705103  -64.04017764  -64.03700558 
 1.4  -63.90815864  -63.74226755  -63.94341991  -63.74229632  -63.94261521  -63.94638882  -63.94260343 
